rms;mfcc_1;mfcc_2;spectral_contrast_1;delta_mfcc_1;onset_strength_mean;filename;label
-0.28438914150911393;0.7308361369130856;-0.5489798594589551;0.03964688828575697;0.159718929326532;-0.6651581488955814;metal.00036.wav;metal
0.41250108757078824;0.6902353484914978;-0.5166863828155468;0.15980967464354265;1.5748793260497183;1.5040340144100088;pop.00027.wav;pop
0.3319970795575581;0.22523141751464995;0.757275783437552;0.8290256123159955;0.3052974994147444;-0.47086511611470766;country.00088.wav;country
0.1381719043526923;0.7538912546136242;-0.8228983461413651;-0.8856175416195463;0.07781197878750422;-0.3048120352106555;pop.00033.wav;pop
0.008789820855351767;-0.4079706051047882;0.605568610975043;-0.27774226005553443;-0.4662676477263798;-0.04614862332950609;country.00063.wav;country
0.00892952603982484;0.26259411359246426;1.7059845544233083;0.9897814484472937;0.20934353119639193;-0.4728302378531713;country.00077.wav;country
-0.9897655540617312;-2.0538430498802716;2.2353012364960847;0.6582187729561262;0.03307524062538032;-1.778303915481971;blues.00093.wav;blues
-1.706224975430424;-2.924503414803821;2.280000223612347;-1.7121758188427616;-1.5196948606955005;-1.5688307288768546;classical.00079.wav;classical
0.41308474140035856;-0.11022696632995223;0.8344480279482384;0.44907687524297213;-1.6762781428314593;0.05088440757453837;blues.00087.wav;blues
0.11395598356010368;-0.2649806382631757;1.831896861368386;-1.0314395252258883;-0.23725817379660172;-0.9177847797091245;classical.00045.wav;classical
0.6498742122139917;0.43790263691603865;0.3412157056195552;-0.29777677058576185;-0.32984966566416946;0.9308511630653744;hiphop.00022.wav;hiphop
-0.6225702060324823;-0.7339656765481033;-1.8744971737001412;0.23181282268604164;3.5990319738755665;1.8839919489635721;hiphop.00036.wav;hiphop
-0.7662945426010235;-0.8555966075248359;0.6265873118513646;-1.0246910095908763;2.2159320787696943;-1.2797546766617847;classical.00051.wav;classical
0.7839747354804861;0.6136979218560361;0.2418322358725668;-0.4094229308062697;0.07073482698559795;-0.07300558109236394;blues.00050.wav;blues
0.08200569733660713;0.3492443670534232;-0.4024285307014247;-0.43919097575332394;-0.4042399092351188;-0.2672562773187281;blues.00044.wav;blues
-1.5132573341097928;-1.3868738610237235;1.9169283667032346;-0.4338890208301617;-0.27088451126661034;-0.449687430736935;classical.00086.wav;classical
-0.7115575333336206;-1.5483241474129807;0.1311778222750319;-1.4413365214792822;-1.1335175782213767;-1.2041362982392239;classical.00092.wav;classical
1.937386223099034;1.4168492673064392;0.05537947950723353;-0.4749763097419619;0.03713757866812109;0.18817038769736083;blues.00078.wav;blues
2.13225164584979;1.4065025194925824;-0.21080607186629258;-0.03415332953075812;-0.9246214367983812;-0.36903364836244834;blues.00079.wav;blues
-0.7370403988525753;-0.627611456547806;0.5774155201534328;-0.8753226321431815;-0.8864947101277469;-0.48615067031944703;classical.00093.wav;classical
-1.6662897380754516;-2.478660508596128;2.912378855647613;-0.7107892345981252;0.6142648492308059;-1.8694101227585924;classical.00087.wav;classical
0.2659335905304521;-0.18673395789099603;-0.31125957237452273;0.6429660480023821;0.00872702534837675;-0.4079059554980681;blues.00045.wav;blues
1.0019457503603206;0.8870994484096996;0.4924073256442039;0.17078448087312723;0.7593520982862165;-0.3298108886367253;blues.00051.wav;blues
0.4227568497334611;0.4848629588710944;-2.211751748380061;-0.9388185291305036;2.810982930883526;2.385083586083185;hiphop.00037.wav;hiphop
-1.8717310870512256;-3.0437181002331846;1.6593970711054327;-1.3598932788764957;-0.14037296445323347;-1.7365195296049818;classical.00050.wav;classical
-1.7201151138828221;-2.571295395346008;1.7385893742856162;-0.9601062393958053;-0.0892656552507401;-1.3596101209799243;classical.00044.wav;classical
0.9087684863270366;0.9959435668374564;0.05308719510018639;0.12196920811747317;0.09972069262264857;-0.6549371050239925;hiphop.00023.wav;hiphop
-0.09052373060171894;-0.6811631175375497;1.2623619799204757;-0.21412885675897506;0.5735091627100395;0.5695765852197556;blues.00086.wav;blues
-1.8921775730524149;-4.067606890819555;2.3561541363024476;-1.2693480663448493;-0.1405503849657192;-2.129189867261069;classical.00078.wav;classical
-1.0327350905192942;-1.8729486426362116;0.9119335316360947;-0.18304412563417125;0.823024533963929;-0.7094757013510831;blues.00092.wav;blues
-0.03868922223070407;-0.3937020434950445;1.9245245025916293;1.745718136383913;-1.6009789186240428;0.34329122941484136;country.00076.wav;country
-0.010690292238933493;0.5027004071580355;0.3083530297067226;0.14711037519710107;-0.3090778655043682;0.0547611423506285;country.00062.wav;country
-0.5022366612716812;0.31300417639240735;-1.8499610608335617;-0.7385389873570953;-0.7236262006774837;0.9416646246962392;pop.00032.wav;pop
-0.39901159317474943;-0.6040849444487473;1.3238728622045628;0.8449581796398219;0.12618160816096421;-0.619225339284017;country.00089.wav;country
0.9872233834011588;0.7100573632047247;-0.06513142174790766;0.35863086483635925;1.2801691353499483;0.14750171703361167;pop.00026.wav;pop
-0.28737618156238764;0.6528673636958339;0.23266565285540367;-0.7111923309067549;-0.09121636565823407;-1.0083656021044425;metal.00037.wav;metal
1.3478359815823047;1.2832836290283347;-1.0339191160784758;-0.7658696453212077;-0.09235400219027344;-0.6051031583167259;rock.00038.wav;rock
0.9809537133285104;1.005182487921226;-0.5350797738048311;0.0038449735644032926;-0.9186959939161319;-0.7945054370402459;metal.00023.wav;metal
1.185740184730176;0.16524532277223256;1.1147562354616047;0.811441799797964;-0.5708730563590864;-0.744779389746207;rock.00004.wav;rock
-1.0486967658684387;-0.5257414705612067;-0.5167821807290545;-1.078090827289996;-0.2593629182064648;1.774684257290397;disco.00084.wav;disco
-0.46239173714828524;-0.17931678057473469;-0.032753004287856255;-0.6858545378950467;1.4687005382049234;2.1399387652637207;reggae.00056.wav;reggae
-0.9077875573246443;-0.30275575454613074;-0.6452110988619764;-0.21632695703255075;-2.0669216770157828;0.5214928434360486;reggae.00042.wav;reggae
0.34422303522688863;0.35506405221771337;0.4924798127320917;-0.3320442874222093;-0.4301913740283333;-0.10840805478134201;rock.00010.wav;rock
-0.6128328917899422;0.18798962352262047;-0.350958866384824;-0.3480048338359124;0.18875434562420787;0.2917311860997762;disco.00090.wav;disco
0.47867152647739214;0.7530738982380355;-0.6509168225904883;-0.04720918856560247;0.5010161731280036;0.2728543748580326;reggae.00095.wav;reggae
-1.2773570250934774;-1.3603391661266553;0.6795686672431148;-0.21944574366475242;0.5685018411037702;-0.734219653438546;disco.00047.wav;disco
-1.0875108881617974;-1.5244752230993535;2.987082387927209;0.3953223501640143;-1.7318870421094124;-2.1754038033547274;jazz.00003.wav;jazz
0.6355679138031352;0.3588878950101141;-0.9439268754558258;-0.8839163623212886;-0.8573425408146589;0.7925364634687511;disco.00053.wav;disco
-1.2337839683330012;-0.8839680841097881;0.20380397680021578;-0.7512517984910487;-0.09698037831765591;-0.0302127326068911;jazz.00017.wav;jazz
0.7385242360490196;0.2871386938988611;-1.0362810455686435;-0.38965910271559173;-0.07091622949269019;1.5789600137640356;reggae.00081.wav;reggae
-1.6459957699152394;-2.007991762079567;1.5149692627639872;-0.9052195304762823;1.0172269807800143;-0.9105240606108146;jazz.00001.wav;jazz
0.06937433763686997;0.6309058131446148;0.22187816914169267;1.443066105593449;-1.3745484306628348;0.47006657187307865;disco.00045.wav;disco
-0.3068463918900528;0.01716607263750025;0.1147946227701535;-1.4602525740282557;-0.401181129466255;-0.6048329687778792;reggae.00097.wav;reggae
-1.1285439309892624;-1.4104085556673795;1.2501640315935545;-0.06755394913882923;0.20658306972244997;-0.15379254721124386;reggae.00083.wav;reggae
-1.0429122551850536;-0.553522307128199;0.5655110327682231;-0.7205372477537001;1.2351432078734366;-0.19516829713606468;jazz.00015.wav;jazz
-0.3735637682146047;0.6711999956329059;-0.3237356539769942;-0.8273379693497251;-1.235964256943795;-0.038519811410047386;disco.00051.wav;disco
-0.7020450880684875;-0.10099316432591249;-0.05105232172607576;0.677507591171698;0.09919550225593704;1.3750853954869715;disco.00079.wav;disco
-1.4398012012753052;-0.882410107660995;-0.1820101131797706;-0.11547883417083044;0.5387765047255066;-0.31057833273556484;jazz.00029.wav;jazz
2.7701976219410978;1.4785322232219948;0.16684737705363703;-0.3652517808406957;0.466823920477739;-0.9735893566175776;metal.00009.wav;metal
-0.5178598752927721;-0.3760239552534964;-0.511817613524713;-0.5650718170870781;-1.467193592308298;1.4388942272322998;reggae.00054.wav;reggae
0.5243019515608355;0.48642682276051263;0.7198018749580319;0.4235368610538898;1.1525893588862226;0.5668926240661897;disco.00086.wav;disco
0.7496972991012368;0.46045472769808843;1.182901442582471;-0.22069243239623326;0.6426104620376837;-0.7070387034321535;rock.00006.wav;rock
-0.3682124654832904;0.20647752423278679;-0.30897383415823176;-1.0818533824897967;-1.1976967597610693;0.23699707721193197;disco.00092.wav;disco
-0.8372224229422398;-0.5994662971719658;0.23771452222363218;-0.5560698090819636;-0.1554144813797749;0.9395971896177115;rock.00012.wav;rock
-1.3982603141055039;-1.5129303511821615;-0.20313885392607453;0.2723318161870738;-1.2871664818940884;0.20984052952515214;reggae.00040.wav;reggae
2.1308655632234705;1.5766883986899902;-0.6868285864270782;-0.55344769162973;0.052720806734575444;-1.1020131786670124;metal.00035.wav;metal
-0.5410516976665738;-0.5014194554678624;-0.526218275209552;-0.14530614746988224;-0.1576931856813647;1.4972389974112985;reggae.00068.wav;reggae
-0.34142624352685824;0.6808356603638128;-1.2059419285300743;-1.0007240080208826;0.18610080864640569;-1.0122626231462344;metal.00021.wav;metal
1.1009833193291982;1.2609271210195914;-0.870103406674986;-1.1200085278492409;-0.08198956629065778;-0.19992674946057665;pop.00030.wav;pop
1.1668173688712262;1.0340551254053503;-1.2131598861885793;0.4800754015333693;-1.8640184839632765;0.6470848203949869;pop.00024.wav;pop
1.1671229834841517;0.9536626924570272;-1.178420145958479;0.16607798498402732;1.209517471634704;0.3289700078405873;pop.00018.wav;pop
-0.21234124302812454;-0.04448281495426174;0.24627662040656206;1.9399687947560065;-0.8099987500238889;0.2734129821744718;country.00048.wav;country
-0.7393696819119081;-0.6257989231323269;1.0029009950182528;1.7278221654847559;0.20959120288666525;-0.8811765962281893;country.00074.wav;country
0.15458520679982127;-0.33877032650793937;0.9763981829200001;1.4609287810623346;1.1570075289671473;-0.9538396479429347;country.00060.wav;country
1.588323450152441;1.0529794850400909;0.3999789440810556;-0.6643375135328812;-0.16221369011840844;0.13260277789261843;blues.00084.wav;blues
1.292332193477985;0.4947878865322366;-0.16976733142932793;-1.3152643601949618;-1.9050402517021108;1.419188031127569;hiphop.00009.wav;hiphop
0.015519588700201505;-0.3296706384055956;0.5057420758780821;-0.0010122926568716288;0.05568084661053689;0.29808049326073754;blues.00090.wav;blues
-1.1485206906820902;-0.42038103058099097;-0.41136136680962865;-0.6711688523776732;-3.6687522954859655;-0.2787330116369028;classical.00052.wav;classical
0.9304733702052477;0.4359277498412891;-1.1273382077304817;-0.3502963927655316;0.4334158507530398;1.3287427445074504;hiphop.00035.wav;hiphop
1.6909852793540654;1.1662486936500465;-0.16495572156021987;-0.39962857869647106;-0.5949211345404487;0.1895454437073541;hiphop.00021.wav;hiphop
-0.24006959896577934;0.5909578321225021;0.6039049205437946;-1.1076730301181286;0.10871136268913248;-1.339237947352457;classical.00046.wav;classical
-0.2837807155279672;-0.05422463323325237;-0.18735918127629397;0.5097318722718426;-0.2771110671010408;-1.014358870602136;blues.00047.wav;blues
0.5699750347158735;0.6763931772849882;0.1986176054934665;-0.29259280103594204;1.0481689782497803;0.0773326999848428;blues.00053.wav;blues
-1.3116383311692215;-1.0648198822496635;-0.343747518782351;-1.0822587031288766;0.13516042104583498;-0.8478536117756191;classical.00091.wav;classical
-1.4007257982934287;-1.014121235071964;1.5933571827970852;-0.9207424095473693;1.9192559510358946;-0.794067959310319;classical.00085.wav;classical
-1.6581034256110223;-2.2398810844880344;2.3100858776757835;-0.4361012675975762;0.7609494483590683;-1.473018401961156;classical.00084.wav;classical
-1.6299370626882421;-1.8146298511213808;-0.43499822466211285;-0.47882338001053065;-1.6097292738159839;-0.7544482943860732;classical.00090.wav;classical
-0.48723000873539124;-0.8056066485389849;0.5778290478134073;0.7152332700392827;0.5632257567142698;-0.1593365778249799;blues.00052.wav;blues
-0.43085553891977;-0.3799357105067558;-0.2828277096246054;-0.14839485279922984;1.3245046180918185;-0.4963849443643199;blues.00046.wav;blues
0.6859694918442032;0.22220966366706443;-1.5634165368814028;1.2193693753150565;-0.741136739580638;1.843411773458901;hiphop.00020.wav;hiphop
-1.8485452672774985;-2.917057498794339;1.7419001501764384;-0.4702681647267855;-0.538966604830911;-1.8057549080252846;classical.00047.wav;classical
0.11364290378464874;0.2264836461994578;1.600979184122127;-0.8636272977908688;-3.0888828330693854;-0.9383183026498872;classical.00053.wav;classical
1.4720247495634873;1.4983733092513616;-1.4808342648685644;-0.9820016693933663;0.4253752009289997;-0.04852005838971701;hiphop.00034.wav;hiphop
-0.4793339996831902;-0.9157983821683883;1.9845945842565633;0.7802078977568941;0.19099457179750087;0.3646470811261734;blues.00091.wav;blues
0.2939952888275697;-0.3560277122126201;1.0186897684698168;0.021370792899662486;-1.2018836156992163;0.031068254029624057;blues.00085.wav;blues
0.16742406754781639;0.33302646387401497;-1.4165684261878257;0.1056374377318575;1.278803985502276;1.07157669423821;hiphop.00008.wav;hiphop
-0.35980943478013383;-0.4171197876232342;1.160366260735324;1.486542428180475;2.4089512558100488;-0.9815889073928413;country.00061.wav;country
0.7441746023322645;0.834339538418182;0.18994553130582983;1.3858141037760638;0.11982762784767;-0.33855838520831644;country.00075.wav;country
0.19336931609280755;0.34413526603643685;1.1254836858161843;0.8087138295788087;-1.0207016834179645;0.18328374969391814;country.00049.wav;country
1.2193928327108168;1.1915538414767826;-0.9171914340909384;-0.3303665644878844;0.0888016390933995;0.2945136385433467;pop.00019.wav;pop
0.8953900009733673;0.3762273656073059;-0.5906834374156624;0.5285242548753156;0.05630488180096152;0.526531775434184;pop.00025.wav;pop
1.0282933559306044;1.2541725302414701;-0.9006779494236896;-1.0938385654036975;-0.6827864179414019;-0.024756315140680395;pop.00031.wav;pop
-0.20658270806333542;0.6936739131779105;-0.5859149046749951;-1.6914144935797157;-0.12237639769373003;-0.7893086249742544;metal.00020.wav;metal
-0.07793114404205624;0.0166165449167865;-0.5073633298729887;0.4230385112368512;-1.2311299312674924;1.4012587942968175;reggae.00069.wav;reggae
-0.614971279978888;0.39721692964746935;-0.37608665909786454;-0.5880455655442981;-0.1281688291143928;-0.054280475837611024;metal.00034.wav;metal
-0.16628149492413052;-0.32819398846713155;-0.3153477483334589;0.9089205365634907;-1.8922376434842387;1.466912794209501;reggae.00041.wav;reggae
0.043315892851896784;-0.6654460459597868;-0.12068271583268793;-0.4844661568357606;0.446308559560397;0.39196974098863097;rock.00013.wav;rock
0.34218458880567926;0.583452442983994;-0.3829234368585228;-0.6356909214223853;0.10274097444295133;0.9000495556369016;disco.00093.wav;disco
0.39907308838401767;0.04057363847850755;1.5892640572792838;1.0523387852313226;-0.2073023965330855;-0.9646184171194101;rock.00007.wav;rock
-0.17681255399884582;0.441552750316436;0.33387279554919846;1.0687244156925422;0.36774341050474535;0.07030483193633297;disco.00087.wav;disco
-0.2733476176676645;0.14115118156721604;-0.48626575538121236;-0.30588662940787403;-0.30007228360378085;1.8872939062114311;reggae.00055.wav;reggae
-1.1039394865745982;-0.054540758858678345;-1.0109905241331911;0.03300749249992654;-0.21623395324439243;-0.7104270978121346;metal.00008.wav;metal
-1.2504707547241298;-0.8906668938826653;0.28476327249504674;0.43855163391052215;0.08371767135937727;-0.6153971151433022;jazz.00028.wav;jazz
-0.9538395355655979;-0.3749748931638174;0.1245123631163634;-0.6095196256295238;1.5624310342027639;-0.051931973077758875;disco.00078.wav;disco
0.4283953326967621;0.9848254645145895;0.07063529723331702;0.5038314239241505;0.2957189486516238;-0.09746817149465144;disco.00050.wav;disco
-1.3945561004585678;-2.1329040930141625;1.2269362308317473;-1.2598164515963035;-0.971273512025802;-1.4348961868499739;jazz.00014.wav;jazz
0.7385242360490196;0.2871386938988611;-1.0362810455686435;-0.38965910271559173;-0.07091622949269019;1.5789600137640356;reggae.00082.wav;reggae
0.47655416262373246;-0.22398289664147908;0.5459050317897601;-0.844707819568681;0.300424489246217;0.7309150203730589;reggae.00096.wav;reggae
0.27511482633970286;0.7307811542048754;-0.05751293301302754;0.9793277268051136;-1.4777953350658823;0.8539618059959883;disco.00044.wav;disco
-1.2810518234946116;-1.0734064649334654;1.2253166074407127;-1.3462091798201727;-0.8981225129886212;-0.7089135659884347;jazz.00000.wav;jazz
-0.5039282061606715;-0.3499896928095572;0.792131854267288;-0.4835240529548315;-0.8748708246838066;-0.5367305047960865;jazz.00038.wav;jazz
-0.3667238511348869;0.510646156897871;-0.6921900763197192;0.35086799624284776;-0.4596742619389024;0.017492626220891202;disco.00068.wav;disco
-0.33702202616007687;-1.255147067033464;1.2153111540276016;0.6269295854993638;-0.8608422515092135;-1.0270489588123877;jazz.00004.wav;jazz
0.2179103523310511;0.6607912201395145;-0.6219829787737912;1.5090114447154936;1.0304368954282257;0.7052431921326049;disco.00040.wav;disco
-0.5896566091422215;0.0636737601743325;0.06261924715738036;-1.442635629948559;-0.2813085560280092;0.387039002407575;reggae.00092.wav;reggae
3.3530811686188353;1.8622437231702382;-1.9840003518384175;-2.183814401769026;2.1879024942467944;2.5378688612102476;reggae.00086.wav;reggae
-1.0159323198785044;-1.7385506469833796;2.0152476812943427;0.6576217399010833;0.6794500374299591;-1.302115433535006;jazz.00010.wav;jazz
-1.1986692606535243;-0.8160537622474295;-0.6784813948967834;-0.2193718705873733;0.43243456112899675;1.38072732938301;disco.00054.wav;disco
1.5136567421861948;0.6696064550512524;1.0010077089209644;0.7459681399602062;1.2218839174492844;-0.5449537925017769;metal.00030.wav;metal
1.5312934171865609;1.2753837614105228;-0.17284244445292152;-0.7515492267524574;-0.1241765965122025;-0.8863713502672257;metal.00024.wav;metal
-0.7649855492040852;-0.11070923752555947;-1.3566675555707848;0.27842397356335263;1.6923382926383985;0.6628828233115964;reggae.00079.wav;reggae
-0.20490527080802262;-0.10400034925262916;-3.2252857731557474;-1.1763112939118805;1.9334949454629498;3.032245156374705;reggae.00051.wav;reggae
-0.6590443807486089;-0.22909708680205645;0.41427422806103636;-0.8566385383072924;-1.4946139951799817;0.717411129503911;disco.00083.wav;disco
0.3107122253343004;-0.11989763638579597;0.9960734777225663;-0.21417101717340212;0.6074842901949338;0.15665699694620344;rock.00003.wav;rock
-0.34672553388087807;0.27539390844695355;-0.7594263528372259;0.693849795269339;0.08031320286403397;1.3087672408754258;disco.00097.wav;disco
0.5359058611361602;1.0290416903091646;0.1877274902817506;-0.4191050356925341;0.3919380770287056;-0.8596619824374482;rock.00017.wav;rock
-0.189924121704536;0.6801260142155238;0.7572349096611223;0.07082227378472873;-0.045410778939997634;-0.88864723407594;metal.00018.wav;metal
-0.6039498054310882;0.24129295426254233;-2.653940834837804;-0.4838772454786874;-1.4901471605208336;1.319686249888713;reggae.00045.wav;reggae
0.43893842744167694;1.0901257827494395;-1.2218866929174665;-0.037586599172491714;0.9849275283886963;-0.02082136760214022;pop.00009.wav;pop
2.309566166794137;1.6849538266085138;-0.9761710161737774;-0.8013903151295447;0.26921390387790434;-0.00580453291699353;pop.00035.wav;pop
0.9551055118963971;1.2105861109130809;-1.4593991623948632;-0.9185890107937783;3.6700681507172623;0.0705365069707301;pop.00021.wav;pop
-0.1897720761493517;-0.41236672708336897;1.7799086110133309;2.5219727132223304;0.1945786352049079;-1.202194108801119;country.00071.wav;country
-0.3092375291531979;-1.0610063175315743;2.0290959083446216;1.7155221922789243;0.4233877297608112;-0.8283590984434334;country.00065.wav;country
0.22237710947779568;-0.40446897495269707;0.6699751448580868;1.2336460414059653;0.3011684953302495;-0.34382811022929605;country.00059.wav;country
0.961059969290011;1.2041422073618424;-1.7823042314757567;-0.34998616016730355;-0.7681234284346137;0.09156013433070592;hiphop.00030.wav;hiphop
-1.7375506408405932;-2.220668868921581;0.4243184796291182;-1.3203646551510546;0.8649239896396734;-0.6533403701105279;classical.00057.wav;classical
-0.23638637918407823;-1.0489819684583936;1.9807176426969113;-1.0434856763357259;-0.06513126564805811;-1.6661088413908907;classical.00043.wav;classical
0.7269896458400362;0.8120947321219079;-0.42239121924451406;-1.620444073087088;-1.4629687280987067;1.8448847327511964;hiphop.00024.wav;hiphop
1.7868856518576555;1.172559800489695;0.2486776354454408;-0.2550356119062557;-1.0840550594771665;-0.3167206611855927;blues.00081.wav;blues
0.8557801532945103;0.13921740678971248;1.291042597919134;0.47717311187377914;0.2354300069660864;-0.1805698299305462;blues.00095.wav;blues
0.5280800855518352;0.30931794005122587;-0.9912802630921941;-0.23727573119766565;0.3016014748322822;2.1171484687645434;hiphop.00018.wav;hiphop
-1.7800689463108363;-2.408276155923741;0.9300096399358414;-0.998260409044806;-1.0829721735103734;-1.5418463498450787;classical.00094.wav;classical
-1.9128581360804655;-4.0417730009311255;1.8340222977427403;-1.4021945023191464;-1.167028048758375;-1.894789270165617;classical.00080.wav;classical
-0.30296444643482184;-0.15018173287685305;-0.9492042228477693;0.23966357290327883;-0.620922254925099;-0.6155276528530385;blues.00042.wav;blues
0.10554305009032702;-0.00760608219583667;0.1060024179989785;0.8348071226785989;0.5267268217105795;-0.6138882873812138;blues.00056.wav;blues
0.6869719565266814;0.5168664873860519;0.5042869055719018;0.3408656210184074;0.6225410454069898;0.2521882561805779;blues.00057.wav;blues
-0.05364285687801215;0.3531414535986846;0.034756743340076564;-0.5843645674185183;1.0665022563219557;-0.32017579443969635;blues.00043.wav;blues
-1.7413363923443774;-2.296319287765246;1.7336771766073256;-0.5420945197977897;0.20295724385237;-1.2782236222085792;classical.00081.wav;classical
-1.7865473667038392;-2.7742267922109907;-0.30873133770650585;-0.911317767145;1.216508894964239;-1.0260858021973054;classical.00095.wav;classical
0.1541465904136731;-0.6158750931296062;0.8648942014928419;0.661311755771954;-1.1671611942982196;-0.5263595189606112;blues.00094.wav;blues
1.447633778327104;0.7960553082018547;-0.3609905045609602;-1.1837889653468692;-0.6390870957280859;2.7968497972502147;hiphop.00019.wav;hiphop
1.6991795902069187;0.8963272731646977;0.6371132672612;-0.030864126006870586;0.9704576395421065;0.1942568554157448;blues.00080.wav;blues
0.05037915540646454;-0.1609700187801625;2.067123209437837;-1.2729608898934375;-0.6242253369393138;-1.0261451909751584;classical.00042.wav;classical
1.8385610303865962;0.9997846628245024;-0.1962193706334214;-0.3005050317315835;-0.6204963874002385;0.054392167517927685;hiphop.00025.wav;hiphop
1.2530523364529647;1.191671879671958;-1.2359728181196223;-0.3954405777404149;0.6509480310791692;0.11402879061715503;hiphop.00031.wav;hiphop
0.89709845674074;0.6327974777535799;0.9424732678095571;-0.4077655218526568;-0.36302586161510053;-1.4748051515633651;classical.00056.wav;classical
0.502060033031297;0.43139861161943416;0.6675439215438154;1.3290931902245176;0.7922702926915063;-0.4450063014251724;country.00058.wav;country
-0.7354954149095645;-0.7313161286925757;0.9210078293299123;0.35076994169380604;0.5092576255468552;-1.128298004936296;country.00064.wav;country
0.2053045874742709;0.4510343237623737;0.5762107017278858;1.1522615740120201;0.3547803514182793;-0.11044256142858513;country.00070.wav;country
1.7852292998777313;1.5763110486714205;-1.318709069312105;-0.4423436360612848;-1.1898973108939737;0.619096241810563;pop.00020.wav;pop
0.8637215627229085;0.8479604117081805;-0.7098526569594918;0.5685930734570305;0.6775924123105668;0.3742613010497981;pop.00034.wav;pop
0.9840196098741322;0.9191260377302237;-0.8142120299972534;0.013420143102059913;0.8349500371938398;-0.6022930695111844;pop.00008.wav;pop
0.3286849849987317;0.40271639791403474;-0.4988389122027048;0.36237198857190456;-0.14248229876731675;1.4339981811056333;reggae.00044.wav;reggae
-0.45667403205202267;0.5505626051871445;-0.5483603662849392;-1.6073574227291463;-0.912776310569494;-0.5943290932018621;metal.00019.wav;metal
0.8163715603034267;1.285831962798676;0.017682361889240675;-0.5241858337161317;0.01998313995966708;-1.0326570822655892;rock.00016.wav;rock
-0.5919657819678025;0.10653043622660395;-0.19350030652169772;0.47540896789785625;0.1852193665182672;1.0859637726750335;disco.00096.wav;disco
0.2702946165997441;0.24033394007828743;0.5766580779839662;-0.38709595316550693;0.1823556531265612;0.3105988832221463;rock.00002.wav;rock
0.7622174431143158;0.8074691296822184;-0.16184292802398026;-1.0728716714495554;-1.0175907180592283;0.8932304303224295;disco.00082.wav;disco
0.002451897868151681;0.39467904358955896;-1.0573257396121634;0.23194672633651078;-0.9273454406450818;1.959022613688469;reggae.00050.wav;reggae
-0.5561972936360584;-0.3091445257084654;-0.6860695476257198;-0.6936620048243446;0.1960410675731114;1.9043705318749857;reggae.00078.wav;reggae
-0.463380947358518;0.24330795576324546;-0.26229486383295636;-0.6851590950305992;-0.35312693376884574;-0.2327146469047676;metal.00025.wav;metal
1.364528084997357;1.3174709689305273;-0.2622897546109028;0.12347904577752955;0.3038300770035415;-0.6914194548568039;metal.00031.wav;metal
-0.14258874490960133;0.41340888817327565;0.2543352686213718;-1.0555047037066707;0.9330105030966919;0.18112781945631237;disco.00055.wav;disco
-0.908972080562679;-0.4787629873486298;0.4362502694196775;-0.6439022278272037;-0.3283850064309825;-0.675756105703841;jazz.00011.wav;jazz
1.1716587552967266;0.34245175737906225;-1.6277648575656716;0.2818694182952646;0.9365786753157621;2.010849318496171;reggae.00087.wav;reggae
-0.3617666785150576;-0.029307687275390792;0.4381832797184333;-0.24319735015859273;-0.5118686077047025;1.18101080756721;reggae.00093.wav;reggae
0.6789461450566274;0.22456483949134;0.5525043903881087;2.034139383874617;0.12459533411813456;-0.38348834768494666;disco.00041.wav;disco
